21/01/2023 17:26:53;574
21/01/2023 17:26:55;574
21/01/2023 17:26:57;578
21/01/2023 17:26:59;578
21/01/2023 17:27:02;578
21/01/2023 17:27:04;578
21/01/2023 17:27:06;578
21/01/2023 17:27:08;578
21/01/2023 17:27:10;578
21/01/2023 17:27:13;578
21/01/2023 17:27:15;578
21/01/2023 17:27:17;578
21/01/2023 17:39:28;0
21/01/2023 17:39:30;0
21/01/2023 17:39:33;0
21/01/2023 17:39:35;0
21/01/2023 17:39:37;0
21/01/2023 17:39:40;0
21/01/2023 17:39:42;0
21/01/2023 17:39:44;0
21/01/2023 17:39:46;0
21/01/2023 17:39:49;0
21/01/2023 17:39:51;0
21/01/2023 17:39:53;0
21/01/2023 17:39:55;0
21/01/2023 17:39:57;0
21/01/2023 17:40:00;0
21/01/2023 17:40:02;0
21/01/2023 17:40:04;0
21/01/2023 17:40:07;0
21/01/2023 17:40:09;0
21/01/2023 17:40:12;0
21/01/2023 17:40:14;0
21/01/2023 17:40:16;0
21/01/2023 17:40:18;0
21/01/2023 17:40:21;0
21/01/2023 17:40:23;0
21/01/2023 17:40:25;0
21/01/2023 17:40:27;0
21/01/2023 17:40:30;0
21/01/2023 17:40:32;0
21/01/2023 17:40:34;0
21/01/2023 17:40:36;0
21/01/2023 17:40:39;0
21/01/2023 17:40:41;0
21/01/2023 17:40:43;0
21/01/2023 17:40:45;0
21/01/2023 17:40:48;0
21/01/2023 17:40:50;0
21/01/2023 17:40:52;0
21/01/2023 17:40:55;0
21/01/2023 17:40:57;0
21/01/2023 17:40:59;0
21/01/2023 17:41:02;0
21/01/2023 17:41:04;0
21/01/2023 17:41:06;0
21/01/2023 17:41:08;0
21/01/2023 17:41:11;0
21/01/2023 17:41:13;0
21/01/2023 17:41:15;0
21/01/2023 17:41:17;0
21/01/2023 17:41:20;0
21/01/2023 17:41:22;0
21/01/2023 17:41:24;0
21/01/2023 17:41:26;0
21/01/2023 17:41:29;0
21/01/2023 17:41:31;0
21/01/2023 17:41:33;0
21/01/2023 17:41:36;0
21/01/2023 17:41:38;0
21/01/2023 17:41:40;0
21/01/2023 17:41:43;0
21/01/2023 17:41:45;0
21/01/2023 17:41:47;0
21/01/2023 17:41:49;0
21/01/2023 17:41:52;0
21/01/2023 17:41:54;0
21/01/2023 17:41:56;0
21/01/2023 17:41:58;0
21/01/2023 17:42:01;0
21/01/2023 17:42:03;0
21/01/2023 17:42:05;0
21/01/2023 17:42:07;0
21/01/2023 17:42:09;0
21/01/2023 17:42:12;0
21/01/2023 17:42:14;0
21/01/2023 17:42:16;0
21/01/2023 17:42:19;0
21/01/2023 17:42:21;0
21/01/2023 17:42:23;0
21/01/2023 17:42:25;0
21/01/2023 17:42:27;0
21/01/2023 17:42:30;0
21/01/2023 17:42:32;0
21/01/2023 17:42:34;0
21/01/2023 17:42:36;0
21/01/2023 17:42:39;0
21/01/2023 17:42:41;0
21/01/2023 17:42:43;0
21/01/2023 17:42:45;0
21/01/2023 17:42:47;0
21/01/2023 17:42:50;0
21/01/2023 17:42:52;0
21/01/2023 17:42:54;0
21/01/2023 17:42:56;0
21/01/2023 17:42:59;0
21/01/2023 17:43:01;0
21/01/2023 17:43:03;0
21/01/2023 17:43:06;0
21/01/2023 17:43:08;0
21/01/2023 17:43:10;0
21/01/2023 17:43:12;0
21/01/2023 17:43:15;0
21/01/2023 17:43:17;0
21/01/2023 17:43:19;0
21/01/2023 17:43:21;0
21/01/2023 17:43:24;0
21/01/2023 17:43:26;0
21/01/2023 17:43:28;0
21/01/2023 17:43:30;0
21/01/2023 17:43:32;0
