21/01/2023 20:25:11;0
21/01/2023 20:25:13;0
21/01/2023 20:25:15;0
21/01/2023 20:25:18;0
21/01/2023 20:25:20;0
21/01/2023 20:25:22;0
21/01/2023 20:25:24;0
21/01/2023 20:25:26;0
21/01/2023 20:25:30;0
21/01/2023 20:25:32;0
21/01/2023 20:25:34;0
21/01/2023 20:25:36;0
21/01/2023 20:25:38;0
21/01/2023 20:25:40;0
21/01/2023 20:25:42;0
21/01/2023 20:25:45;0
21/01/2023 20:25:47;0
21/01/2023 20:25:49;0
21/01/2023 20:25:51;0
21/01/2023 20:25:54;0
21/01/2023 20:25:56;0
21/01/2023 20:25:58;0
21/01/2023 20:26:00;0
21/01/2023 20:26:03;0
21/01/2023 20:26:05;0
21/01/2023 20:26:08;0
21/01/2023 20:26:10;0
21/01/2023 20:26:12;0
21/01/2023 20:26:14;0
21/01/2023 20:26:16;0
21/01/2023 20:26:19;0
21/01/2023 20:26:21;0
21/01/2023 20:26:23;0
21/01/2023 20:26:25;0
21/01/2023 20:26:28;0
21/01/2023 20:26:30;0
21/01/2023 20:26:32;0
21/01/2023 20:26:34;0
21/01/2023 20:26:36;0
21/01/2023 20:26:38;0
21/01/2023 20:26:41;0
21/01/2023 20:26:43;0
21/01/2023 20:26:45;0
21/01/2023 20:26:47;0
21/01/2023 20:26:49;0
21/01/2023 20:26:51;0
21/01/2023 20:26:54;0
21/01/2023 20:26:56;0
21/01/2023 20:26:58;0
21/01/2023 20:27:00;0
21/01/2023 20:27:02;0
21/01/2023 20:27:04;0
21/01/2023 20:27:07;0
21/01/2023 20:27:09;0
21/01/2023 20:27:11;0
21/01/2023 20:27:13;0
21/01/2023 20:27:15;0
21/01/2023 20:27:17;0
21/01/2023 20:27:19;0
21/01/2023 20:27:22;0
21/01/2023 20:27:24;0
21/01/2023 20:27:26;0
21/01/2023 20:27:29;0
21/01/2023 20:27:31;0
21/01/2023 20:27:33;0
21/01/2023 20:27:35;0
21/01/2023 20:27:37;0
21/01/2023 20:27:40;0
21/01/2023 20:27:42;0
21/01/2023 20:27:44;0
21/01/2023 20:27:46;0
21/01/2023 20:27:49;0
21/01/2023 20:27:51;0
21/01/2023 20:27:53;0
21/01/2023 20:27:55;0
21/01/2023 20:27:57;0
21/01/2023 20:27:59;0
21/01/2023 20:28:01;0
21/01/2023 20:28:04;0
21/01/2023 20:28:06;0
21/01/2023 20:28:08;0
21/01/2023 20:28:10;0
21/01/2023 20:28:12;0
21/01/2023 20:28:14;0
21/01/2023 20:28:17;0
21/01/2023 20:28:19;0
21/01/2023 20:28:21;0
21/01/2023 20:28:23;0
21/01/2023 20:28:25;0
21/01/2023 20:28:28;0
21/01/2023 20:28:30;0
21/01/2023 20:28:33;0
21/01/2023 20:28:35;0
21/01/2023 20:28:37;0
21/01/2023 20:28:39;0
21/01/2023 20:28:41;0
21/01/2023 20:28:43;0
21/01/2023 20:28:46;0
21/01/2023 20:28:48;0
21/01/2023 20:28:50;0
21/01/2023 20:28:52;0
21/01/2023 20:28:54;0
21/01/2023 20:28:56;0
21/01/2023 20:28:59;0
21/01/2023 20:29:01;0
21/01/2023 20:29:03;0
